model_id,topology,game,cell,scenario,condition,no_comm_mean,no_comm_ci_lo,no_comm_ci_hi,cheap_talk_mean,cheap_talk_ci_lo,cheap_talk_ci_hi,delta,n_no_comm,n_cheap_talk
Qwen3-4B,star,sh,framing_business_context[cheap_talk],framing_business_context,cheap_talk,0.9552590420332356,0.9085923753665689,0.9967741935483871,1.0,1.0,1.0,0.04474095796676436,5,5
Qwen3-4B,star,sh,framing_business_context[no_comm],framing_business_context,no_comm,0.9552590420332356,0.9085923753665689,0.9967741935483871,0.8489061241252942,0.639120476408612,0.9827586206896551,-0.10635291790794144,5,5
Qwen3-4B,star,sh,framing_competitive,framing_competitive,cheap_talk,0.9552590420332356,0.9085923753665689,0.9967741935483871,0.984375,0.962421875,1.0,0.02911595796676436,5,5
Qwen3-4B,star,sh,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,0.9552590420332356,0.9085923753665689,0.9967741935483871,1.0,1.0,1.0,0.04474095796676436,5,5
Qwen3-4B,star,sh,framing_competitive_context[no_comm],framing_competitive_context,no_comm,0.9552590420332356,0.9085923753665689,0.9967741935483871,0.8130515770249401,0.71271901590825,0.9193011879804333,-0.1422074650082955,5,5
Qwen3-4B,star,sh,framing_team,framing_team,cheap_talk,0.9552590420332356,0.9085923753665689,0.9967741935483871,1.0,1.0,1.0,0.04474095796676436,5,5
Qwen3-4B,star,sh,framing_team_context[cheap_talk],framing_team_context,cheap_talk,0.9552590420332356,0.9085923753665689,0.9967741935483871,1.0,1.0,1.0,0.04474095796676436,5,5
Qwen3-4B,star,sh,framing_team_context[no_comm],framing_team_context,no_comm,0.9552590420332356,0.9085923753665689,0.9967741935483871,0.9840757808499745,0.9713773681515617,0.9967741935483871,0.02881673881673885,5,5
Qwen3-4B,star,sh,no_sense,no_sense,cheap_talk,0.9552590420332356,0.9085923753665689,0.9967741935483871,1.0,1.0,1.0,0.04474095796676436,5,5
Qwen3-4B,star,sh,silence,silence,cheap_talk,0.9552590420332356,0.9085923753665689,0.9967741935483871,0.9875,0.9625,1.0,0.032240957966764405,5,5
gemma-2-2b-it,cycle,pd,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,0.178125,0.1125,0.253125,0.9768719789956117,0.9607086197778953,0.9902168164992068,0.7987469789956118,5,5
gemma-2-2b-it,cycle,pd,counterfactual,counterfactual,cheap_talk,0.178125,0.1125,0.253125,0.04756944444444444,0.025297619047619048,0.07296626984126983,-0.13055555555555556,5,5
gemma-2-2b-it,cycle,pd,framing_business,framing_business,cheap_talk,0.178125,0.1125,0.253125,0.6433908558655552,0.5314095583787054,0.7511864406779661,0.46526585586555524,5,5
gemma-2-2b-it,cycle,pd,framing_business_context[cheap_talk],framing_business_context,cheap_talk,0.178125,0.1125,0.253125,0.9898247597512719,0.976031656302996,1.0,0.811699759751272,5,5
gemma-2-2b-it,cycle,pd,framing_business_context[no_comm],framing_business_context,no_comm,0.178125,0.1125,0.253125,0.565625,0.321875,0.80625,0.38750000000000007,5,5
gemma-2-2b-it,cycle,pd,framing_competitive,framing_competitive,cheap_talk,0.178125,0.1125,0.253125,0.03395675043834016,0.0034482758620689655,0.07118644067796612,-0.14416824956165986,5,5
gemma-2-2b-it,cycle,pd,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,0.178125,0.1125,0.253125,0.7943894638765078,0.4891591750396615,0.9873015873015873,0.6162644638765078,5,5
gemma-2-2b-it,cycle,pd,framing_competitive_context[no_comm],framing_competitive_context,no_comm,0.178125,0.1125,0.253125,0.3,0.112421875,0.5752343749999997,0.12187499999999998,5,5
gemma-2-2b-it,cycle,pd,framing_team,framing_team,cheap_talk,0.178125,0.1125,0.253125,0.9734126984126984,0.951984126984127,0.9936507936507937,0.7952876984126984,5,5
gemma-2-2b-it,cycle,pd,framing_team_context[cheap_talk],framing_team_context,cheap_talk,0.178125,0.1125,0.253125,0.9903158602150537,0.983763440860215,0.996875,0.8121908602150537,5,5
gemma-2-2b-it,cycle,pd,framing_team_context[no_comm],framing_team_context,no_comm,0.178125,0.1125,0.253125,0.9875,0.971796875,1.0,0.8093750000000001,5,5
gemma-2-2b-it,cycle,pd,no_sense,no_sense,cheap_talk,0.178125,0.1125,0.253125,0.14230256691965903,0.08082332761578044,0.2093736383442266,-0.03582243308034097,5,5
gemma-2-2b-it,cycle,pd,silence,silence,cheap_talk,0.178125,0.1125,0.253125,0.07543284926263649,0.01455026455026455,0.1619070133963751,-0.10269215073736351,5,5
gemma-2-2b-it,cycle,sh,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.3379789062917039,0.2566248561108245,0.4195336348219332,-0.2450568079940103,5,5
gemma-2-2b-it,cycle,sh,counterfactual,counterfactual,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.3783695533563328,0.29419724173822537,0.5247823860727087,-0.2046661609293814,5,5
gemma-2-2b-it,cycle,sh,framing_business,framing_business,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.5646942797009387,0.48174863387978145,0.6592062609984255,-0.01834143458477555,5,5
gemma-2-2b-it,cycle,sh,framing_business_context[cheap_talk],framing_business_context,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.5809687278724376,0.5411610752090634,0.6207763805358119,-0.002066986413276628,5,5
gemma-2-2b-it,cycle,sh,framing_business_context[no_comm],framing_business_context,no_comm,0.5830357142857142,0.48303571428571423,0.65625,0.7384072580645161,0.6808467741935484,0.80625,0.1553715437788019,5,5
gemma-2-2b-it,cycle,sh,framing_competitive,framing_competitive,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.15605397742111654,0.11874502820428738,0.18757898699459524,-0.42698173686459767,5,5
gemma-2-2b-it,cycle,sh,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.25017351930195664,0.169169751454257,0.33941532258064516,-0.3328621949837576,5,5
gemma-2-2b-it,cycle,sh,framing_competitive_context[no_comm],framing_competitive_context,no_comm,0.5830357142857142,0.48303571428571423,0.65625,0.4546626984126984,0.340625,0.5296626984126984,-0.1283730158730158,5,5
gemma-2-2b-it,cycle,sh,framing_team,framing_team,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.27889346657596453,0.18971170152628605,0.3691817650496786,-0.3041422477097497,5,5
gemma-2-2b-it,cycle,sh,framing_team_context[cheap_talk],framing_team_context,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.4636504781529308,0.2972274684596208,0.6267114188807236,-0.1193852361327834,5,5
gemma-2-2b-it,cycle,sh,framing_team_context[no_comm],framing_team_context,no_comm,0.5830357142857142,0.48303571428571423,0.65625,0.90625,0.8875,0.925,0.3232142857142858,5,5
gemma-2-2b-it,cycle,sh,no_sense,no_sense,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.46115027829313543,0.4098775510204081,0.5291502782931354,-0.12188543599257878,5,5
gemma-2-2b-it,cycle,sh,silence,silence,cheap_talk,0.5830357142857142,0.48303571428571423,0.65625,0.6326666666666666,0.5429999999999999,0.7416666666666666,0.04963095238095239,5,5
gemma-2-2b-it,star,pd,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.9796610169491526,0.9389830508474576,1.0,0.3050082391713749,5,5
gemma-2-2b-it,star,pd,counterfactual,counterfactual,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.06454599018497405,0.029138022210470647,0.11157485266375163,-0.6101067875928037,5,5
gemma-2-2b-it,star,pd,framing_business,framing_business,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.6382991059024332,0.4886563231850117,0.7879418886198548,-0.03635367187534455,5,5
gemma-2-2b-it,star,pd,framing_business_context[cheap_talk],framing_business_context,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.9539890710382514,0.8818005464480874,1.0,0.2793362932604736,5,5
gemma-2-2b-it,star,pd,framing_business_context[no_comm],framing_business_context,no_comm,0.6746527777777778,0.346875,0.9215277777777778,0.3607638888888889,0.2524801587301587,0.465625,-0.3138888888888889,5,5
gemma-2-2b-it,star,pd,framing_competitive,framing_competitive,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.07561403508771929,0.03,0.12285526315789468,-0.5990387426900585,5,5
gemma-2-2b-it,star,pd,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.815832246849196,0.5344198174706649,0.9966666666666667,0.1411794690714182,5,5
gemma-2-2b-it,star,pd,framing_competitive_context[no_comm],framing_competitive_context,no_comm,0.6746527777777778,0.346875,0.9215277777777778,0.325,0.1125,0.65625,-0.34965277777777776,5,5
gemma-2-2b-it,star,pd,framing_team,framing_team,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.9858129315756434,0.9743879472693031,0.9966101694915255,0.31116015379786566,5,5
gemma-2-2b-it,star,pd,framing_team_context[cheap_talk],framing_team_context,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.9864878113157747,0.9759205143191118,0.9967741935483871,0.3118350335379969,5,5
gemma-2-2b-it,star,pd,framing_team_context[no_comm],framing_team_context,no_comm,0.6746527777777778,0.346875,0.9215277777777778,0.975,0.940625,0.996875,0.3003472222222222,5,5
gemma-2-2b-it,star,pd,no_sense,no_sense,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.2614078409513192,0.16707606837606837,0.3557729468599034,-0.4132449368264586,5,5
gemma-2-2b-it,star,pd,silence,silence,cheap_talk,0.6746527777777778,0.346875,0.9215277777777778,0.038726414982572614,0.010532915360501566,0.08400230311560361,-0.6359263627952052,5,5
gemma-2-2b-it,star,sh,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.2258958317391559,0.14609668531351758,0.30569497816479424,-0.42164515186740154,5,5
gemma-2-2b-it,star,sh,counterfactual,counterfactual,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.44378235292360185,0.3674549180327868,0.5288809914342992,-0.20375863068295558,5,5
gemma-2-2b-it,star,sh,framing_business,framing_business,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.5860919540229885,0.45,0.7110344827586207,-0.061449029583568904,5,5
gemma-2-2b-it,star,sh,framing_business_context[cheap_talk],framing_business_context,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.7092351289792892,0.5625192012288787,0.8683908045977011,0.06169414537273177,5,5
gemma-2-2b-it,star,sh,framing_business_context[no_comm],framing_business_context,no_comm,0.6475409836065574,0.553125,0.7107069672131148,0.7927579365079366,0.7313988095238096,0.84375,0.14521695290137915,5,5
gemma-2-2b-it,star,sh,framing_competitive,framing_competitive,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.22683120790257832,0.11186440677966103,0.3553477498538866,-0.4207097757039791,5,5
gemma-2-2b-it,star,sh,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.4047273613749896,0.2612374405076679,0.515545438699027,-0.24281362223156783,5,5
gemma-2-2b-it,star,sh,framing_competitive_context[no_comm],framing_competitive_context,no_comm,0.6475409836065574,0.553125,0.7107069672131148,0.56875,0.4875,0.653125,-0.07879098360655745,5,5
gemma-2-2b-it,star,sh,framing_team,framing_team,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.1875589397221868,0.13916146297948256,0.23630721400960022,-0.45998204388437064,5,5
gemma-2-2b-it,star,sh,framing_team_context[cheap_talk],framing_team_context,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.7303131407947324,0.6192118226600984,0.821003937355439,0.08277215718817499,5,5
gemma-2-2b-it,star,sh,framing_team_context[no_comm],framing_team_context,no_comm,0.6475409836065574,0.553125,0.7107069672131148,0.8018849206349206,0.6962797619047619,0.865625,0.15434393702836313,5,5
gemma-2-2b-it,star,sh,no_sense,no_sense,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.36772650702793197,0.24977777777777774,0.48951406649616375,-0.27981447657862546,5,5
gemma-2-2b-it,star,sh,silence,silence,cheap_talk,0.6475409836065574,0.553125,0.7107069672131148,0.5898416335916336,0.4814608828671329,0.698976248976249,-0.05769935001492388,5,5
gemma-2-9b-it,cycle,pd,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,1.0,1.0,1.0,0.7215773809523809,5,5
gemma-2-9b-it,cycle,pd,counterfactual,counterfactual,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,0.984375,0.971875,0.996875,0.7059523809523809,5,5
gemma-2-9b-it,cycle,pd,framing_business,framing_business,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,1.0,1.0,1.0,0.7215773809523809,5,5
gemma-2-9b-it,cycle,pd,framing_business_context[cheap_talk],framing_business_context,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,1.0,1.0,1.0,0.7215773809523809,5,5
gemma-2-9b-it,cycle,pd,framing_business_context[no_comm],framing_business_context,no_comm,0.27842261904761906,0.08809523809523809,0.6381584821428572,0.065625,0.03125,0.10625,-0.21279761904761907,5,5
gemma-2-9b-it,cycle,pd,framing_competitive,framing_competitive,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,0.00625,0.0,0.01875,-0.2721726190476191,5,5
gemma-2-9b-it,cycle,pd,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,1.0,1.0,1.0,0.7215773809523809,5,5
gemma-2-9b-it,cycle,pd,framing_competitive_context[no_comm],framing_competitive_context,no_comm,0.27842261904761906,0.08809523809523809,0.6381584821428572,0.009375,0.0,0.021875,-0.26904761904761904,5,5
gemma-2-9b-it,cycle,pd,framing_team,framing_team,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,1.0,1.0,1.0,0.7215773809523809,5,5
gemma-2-9b-it,cycle,pd,framing_team_context[cheap_talk],framing_team_context,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,1.0,1.0,1.0,0.7215773809523809,5,5
gemma-2-9b-it,cycle,pd,framing_team_context[no_comm],framing_team_context,no_comm,0.27842261904761906,0.08809523809523809,0.6381584821428572,0.640625,0.271875,1.0,0.36220238095238094,5,5
gemma-2-9b-it,cycle,pd,no_sense,no_sense,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,0.228125,0.109375,0.4125,-0.05029761904761906,5,5
gemma-2-9b-it,cycle,pd,silence,silence,cheap_talk,0.27842261904761906,0.08809523809523809,0.6381584821428572,0.559375,0.2125,0.90625,0.2809523809523809,5,5
gemma-2-9b-it,cycle,sh,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,0.996875,0.990625,1.0,0.94375,0.83125,1.0,-0.05312499999999998,5,5
gemma-2-9b-it,cycle,sh,counterfactual,counterfactual,cheap_talk,0.996875,0.990625,1.0,0.6268353174603175,0.500545634920635,0.7612103174603175,-0.37003968253968245,5,5
gemma-2-9b-it,cycle,sh,framing_business,framing_business,cheap_talk,0.996875,0.990625,1.0,0.99375,0.9875,1.0,-0.0031249999999999334,5,5
gemma-2-9b-it,cycle,sh,framing_business_context[cheap_talk],framing_business_context,cheap_talk,0.996875,0.990625,1.0,1.0,1.0,1.0,0.0031250000000000444,5,5
gemma-2-9b-it,cycle,sh,framing_business_context[no_comm],framing_business_context,no_comm,0.996875,0.990625,1.0,0.984375,0.9625,1.0,-0.012499999999999956,5,5
gemma-2-9b-it,cycle,sh,framing_competitive,framing_competitive,cheap_talk,0.996875,0.990625,1.0,0.6077380952380953,0.47648809523809527,0.7389880952380953,-0.38913690476190466,5,5
gemma-2-9b-it,cycle,sh,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,0.996875,0.990625,1.0,0.9016369047619047,0.7111607142857143,1.0,-0.09523809523809523,5,5
gemma-2-9b-it,cycle,sh,framing_competitive_context[no_comm],framing_competitive_context,no_comm,0.996875,0.990625,1.0,0.96875,0.95625,0.98125,-0.028124999999999956,5,5
gemma-2-9b-it,cycle,sh,framing_team,framing_team,cheap_talk,0.996875,0.990625,1.0,1.0,1.0,1.0,0.0031250000000000444,5,5
gemma-2-9b-it,cycle,sh,framing_team_context[cheap_talk],framing_team_context,cheap_talk,0.996875,0.990625,1.0,0.996875,0.990625,1.0,0.0,5,5
gemma-2-9b-it,cycle,sh,framing_team_context[no_comm],framing_team_context,no_comm,0.996875,0.990625,1.0,0.990625,0.978125,1.0,-0.006249999999999978,5,5
gemma-2-9b-it,cycle,sh,no_sense,no_sense,cheap_talk,0.996875,0.990625,1.0,0.921875,0.8125,0.996875,-0.07499999999999996,5,5
gemma-2-9b-it,cycle,sh,silence,silence,cheap_talk,0.996875,0.990625,1.0,0.98125,0.95,1.0,-0.015625,5,5
gemma-2-9b-it,star,pd,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,0.0796875,0.05,0.109375,1.0,1.0,1.0,0.9203125,10,10
gemma-2-9b-it,star,pd,counterfactual,counterfactual,cheap_talk,0.0796875,0.05,0.109375,0.78125,0.675,0.8625,0.7015625,10,5
gemma-2-9b-it,star,pd,framing_business,framing_business,cheap_talk,0.0796875,0.05,0.109375,1.0,1.0,1.0,0.9203125,10,5
gemma-2-9b-it,star,pd,framing_business_context[cheap_talk],framing_business_context,cheap_talk,0.0796875,0.05,0.109375,1.0,1.0,1.0,0.9203125,10,5
gemma-2-9b-it,star,pd,framing_business_context[no_comm],framing_business_context,no_comm,0.0796875,0.05,0.109375,0.09697420634920635,0.02509920634920635,0.17509920634920634,0.017286706349206357,10,5
gemma-2-9b-it,star,pd,framing_competitive,framing_competitive,cheap_talk,0.0796875,0.05,0.109375,0.01875,0.009375,0.028125,-0.06093749999999999,10,5
gemma-2-9b-it,star,pd,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,0.0796875,0.05,0.109375,1.0,1.0,1.0,0.9203125,10,5
gemma-2-9b-it,star,pd,framing_competitive_context[no_comm],framing_competitive_context,no_comm,0.0796875,0.05,0.109375,0.028125,0.0125,0.04375,-0.0515625,10,5
gemma-2-9b-it,star,pd,framing_team,framing_team,cheap_talk,0.0796875,0.05,0.109375,1.0,1.0,1.0,0.9203125,10,5
gemma-2-9b-it,star,pd,framing_team_context[cheap_talk],framing_team_context,cheap_talk,0.0796875,0.05,0.109375,1.0,1.0,1.0,0.9203125,10,5
gemma-2-9b-it,star,pd,framing_team_context[no_comm],framing_team_context,no_comm,0.0796875,0.05,0.109375,1.0,1.0,1.0,0.9203125,10,5
gemma-2-9b-it,star,pd,no_sense,no_sense,cheap_talk,0.0796875,0.05,0.109375,0.090625,0.0625,0.134375,0.010937500000000003,10,5
gemma-2-9b-it,star,pd,silence,silence,cheap_talk,0.0796875,0.05,0.109375,0.3036210317460317,0.10049603174603175,0.653125,0.22393353174603173,10,5
gemma-2-9b-it,star,sh,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,0.9296875,0.8171875,0.99375,0.9984375,0.9953125,1.0,0.06874999999999998,10,10
gemma-2-9b-it,star,sh,counterfactual,counterfactual,cheap_talk,0.9296875,0.8171875,0.99375,0.726388888888889,0.5635416666666666,0.871875,-0.20329861111111103,10,5
gemma-2-9b-it,star,sh,framing_business,framing_business,cheap_talk,0.9296875,0.8171875,0.99375,0.953125,0.878125,1.0,0.0234375,10,5
gemma-2-9b-it,star,sh,framing_business_context[cheap_talk],framing_business_context,cheap_talk,0.9296875,0.8171875,0.99375,0.996875,0.990625,1.0,0.06718749999999996,10,5
gemma-2-9b-it,star,sh,framing_business_context[no_comm],framing_business_context,no_comm,0.9296875,0.8171875,0.99375,1.0,1.0,1.0,0.0703125,10,5
gemma-2-9b-it,star,sh,framing_competitive,framing_competitive,cheap_talk,0.9296875,0.8171875,0.99375,0.6076884920634921,0.5153769841269842,0.70625,-0.32199900793650793,10,5
gemma-2-9b-it,star,sh,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,0.9296875,0.8171875,0.99375,0.984375,0.971875,0.996875,0.0546875,10,5
gemma-2-9b-it,star,sh,framing_competitive_context[no_comm],framing_competitive_context,no_comm,0.9296875,0.8171875,0.99375,0.59375,0.328125,0.859375,-0.3359375,10,5
gemma-2-9b-it,star,sh,framing_team,framing_team,cheap_talk,0.9296875,0.8171875,0.99375,0.809375,0.428125,1.0,-0.12031250000000004,10,5
gemma-2-9b-it,star,sh,framing_team_context[cheap_talk],framing_team_context,cheap_talk,0.9296875,0.8171875,0.99375,1.0,1.0,1.0,0.0703125,10,5
gemma-2-9b-it,star,sh,framing_team_context[no_comm],framing_team_context,no_comm,0.9296875,0.8171875,0.99375,0.990625,0.971875,1.0,0.06093749999999998,10,5
gemma-2-9b-it,star,sh,no_sense,no_sense,cheap_talk,0.9296875,0.8171875,0.99375,0.721875,0.471875,0.9,-0.20781249999999996,10,5
gemma-2-9b-it,star,sh,silence,silence,cheap_talk,0.9296875,0.8171875,0.99375,0.99375,0.9875,1.0,0.06406250000000002,10,5
