model_id,topology,cell,scenario,condition,game,n_runs,coop_rate_overall_mean,coop_rate_overall_ci_lo,coop_rate_overall_ci_hi,coop_rate_hub_mean,coop_rate_hub_ci_lo,coop_rate_hub_ci_hi,coop_rate_leaf_mean,coop_rate_leaf_ci_lo,coop_rate_leaf_ci_hi,hub_minus_leaf_coop_mean,hub_minus_leaf_coop_ci_lo,hub_minus_leaf_coop_ci_hi,hub_total_payoff_mean,hub_total_payoff_ci_lo,hub_total_payoff_ci_hi,leaf_avg_payoff_mean,leaf_avg_payoff_ci_lo,leaf_avg_payoff_ci_hi,hub_leadership_rate_mean,hub_leadership_rate_ci_lo,hub_leadership_rate_ci_hi,hub_exploitation_rate_mean,hub_exploitation_rate_ci_lo,hub_exploitation_rate_ci_hi,invalid_rate_mean,invalid_rate_ci_lo,invalid_rate_ci_hi,full_coop_rate_mean,full_coop_rate_ci_lo,full_coop_rate_ci_hi
Qwen2.5-7B-Instruct,star,counterfactual,counterfactual,cheap_talk,pd,5,0.765625,0.65625,0.865625,0.9125,0.7996875000000001,1.0,0.7166666666666667,0.6083333333333333,0.8208333333333334,0.19583333333333333,0.14583333333333331,0.2416666666666667,156.4,147.0,167.2,4.237499999999999,3.9958333333333327,4.442083333333334,0.7155555555555555,0.6044444444444445,0.8222222222222222,0.0875,0.0,0.20031249999999973,0.0,0.0,0.0,0.4125,0.2625,0.5875
Qwen2.5-7B-Instruct,star,counterfactual,counterfactual,cheap_talk,sh,5,0.99375,0.9875,1.0,1.0,1.0,1.0,0.9916666666666666,0.9833333333333332,1.0,0.008333333333333349,0.0,0.016666666666666698,286.0,284.0,288.0,5.9833333333333325,5.966666666666666,6.0,0.9911111111111112,0.9822222222222221,1.0,,,,0.0,0.0,0.0,0.975,0.95,1.0
Qwen2.5-7B-Instruct,star,framing_business,framing_business,cheap_talk,pd,5,0.98125,0.965625,0.996875,0.975,0.925,1.0,0.9833333333333332,0.9583333333333333,1.0,-0.008333333333333326,-0.07083333333333333,0.04166666666666667,192.0,186.0,198.6,3.9583333333333335,3.7833333333333337,4.083333333333334,0.968888888888889,0.9422222222222223,0.9955555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.8625,0.9875
Qwen2.5-7B-Instruct,star,framing_business,framing_business,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,star,framing_business_context[cheap_talk],framing_business_context,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,star,framing_business_context[cheap_talk],framing_business_context,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,star,framing_business_context[no_comm],framing_business_context,no_comm,pd,5,0.65,0.26875,1.0,0.6375,0.2375,1.0,0.6541666666666666,0.2791666666666667,1.0,-0.01666666666666667,-0.04166666666666667,0.0,161.8,128.2,192.0,3.2875,2.4625,4.0,0.9422222222222223,0.8355555555555556,1.0,,,,0.0,0.0,0.0,0.6,0.2,1.0
Qwen2.5-7B-Instruct,star,framing_business_context[no_comm],framing_business_context,no_comm,sh,5,0.9875,0.9625,1.0,0.9875,0.9625,1.0,0.9875,0.9625,1.0,0.0,0.0,0.0,283.8,275.4,288.0,5.9125,5.7375,6.0,0.9911111111111112,0.9733333333333334,1.0,,,,0.0,0.0,0.0,0.9625,0.8875,1.0
Qwen2.5-7B-Instruct,star,framing_competitive,framing_competitive,cheap_talk,pd,5,0.328125,0.046875,0.6125,0.325,0.0125,0.6375,0.32916666666666666,0.049999999999999996,0.6083333333333333,-0.004166666666666657,-0.054270833333333324,0.04583333333333336,131.8,105.0,159.2,2.725,1.9916666666666667,3.475,0.8666666666666668,0.76,0.96,0.0625,0.0,0.1503124999999997,0.0,0.0,0.0,0.125,0.0,0.3
Qwen2.5-7B-Instruct,star,framing_competitive,framing_competitive,cheap_talk,sh,5,0.990625,0.978125,1.0,1.0,1.0,1.0,0.9875,0.9708333333333334,1.0,0.0125,0.0,0.029166666666666653,285.0,281.0,288.0,5.975,5.941666666666667,6.0,0.9955555555555555,0.9866666666666667,1.0,,,,0.0,0.0,0.0,0.9625,0.9125,1.0
Qwen2.5-7B-Instruct,star,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,pd,5,0.8875,0.75,1.0,0.9,0.8,1.0,0.8833333333333332,0.7333333333333333,1.0,0.016666666666666673,-0.024999999999999977,0.075,182.4,169.745,192.0,3.883333333333333,3.708333333333333,4.0,0.888888888888889,0.7644444444444444,1.0,0.0875,0.0,0.1875,0.0,0.0,0.0,0.775,0.525,1.0
Qwen2.5-7B-Instruct,star,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,star,framing_competitive_context[no_comm],framing_competitive_context,no_comm,pd,5,0.115625,0.09375,0.1375,0.1125,0.075,0.15,0.11666666666666667,0.07916666666666668,0.15,-0.004166666666666663,-0.05833333333333335,0.07083333333333335,112.8,104.0,119.6,2.3291666666666666,2.154166666666667,2.5210416666666666,0.8266666666666668,0.7777777777777777,0.8755555555555556,,,,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B-Instruct,star,framing_competitive_context[no_comm],framing_competitive_context,no_comm,sh,5,0.84375,0.771875,0.89375,0.8375,0.775,0.9,0.8458333333333332,0.7625,0.9,-0.008333333333333326,-0.07083333333333333,0.05833333333333335,240.2,218.2,254.8,4.979166666666666,4.579166666666667,5.312499999999999,0.7688888888888888,0.711111111111111,0.8177777777777777,,,,0.0,0.0,0.0,0.5375,0.3875,0.6625
Qwen2.5-7B-Instruct,star,framing_team,framing_team,cheap_talk,pd,5,0.975,0.959375,0.990625,1.0,1.0,1.0,0.9666666666666666,0.9458333333333332,0.9875,0.03333333333333335,0.012500000000000022,0.054166666666666675,187.2,184.2,190.2,4.066666666666667,4.025,4.108333333333333,0.9644444444444445,0.9422222222222223,0.9866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8375,0.9625
Qwen2.5-7B-Instruct,star,framing_team,framing_team,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,star,framing_team_context[cheap_talk],framing_team_context,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,star,framing_team_context[cheap_talk],framing_team_context,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,star,framing_team_context[no_comm],framing_team_context,no_comm,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,star,framing_team_context[no_comm],framing_team_context,no_comm,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen2.5-7B-Instruct,star,no_comm,no_comm,no_comm,pd,5,0.084375,0.059375,0.115625,0.0625,0.025,0.1,0.09166666666666667,0.06666666666666667,0.12083333333333335,-0.029166666666666667,-0.05,-0.0125,109.6,106.8,113.4,2.1375,2.0208333333333335,2.2375,0.928888888888889,0.8800000000000001,0.9733333333333334,,,,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B-Instruct,star,no_comm,no_comm,no_comm,sh,5,0.93125,0.875,0.975,0.9375,0.8625,0.9875,0.9291666666666668,0.8791666666666668,0.9708333333333334,0.008333333333333326,-0.016666666666666653,0.033333333333333305,266.8,250.4,279.8,5.583333333333334,5.158333333333333,5.879166666666667,0.9244444444444445,0.8577777777777778,0.9733333333333334,,,,0.0,0.0,0.0,0.8,0.675,0.925
Qwen2.5-7B-Instruct,star,no_sense,no_sense,cheap_talk,pd,5,0.115625,0.06875,0.1625,0.05,0.0125,0.1,0.1375,0.08333333333333333,0.1916666666666667,-0.0875,-0.12083333333333335,-0.04999999999999999,119.8,110.8,128.8,2.058333333333333,1.9333333333333331,2.2041666666666666,0.8977777777777778,0.8622222222222223,0.928888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B-Instruct,star,no_sense,no_sense,cheap_talk,sh,5,0.984375,0.975,0.99375,0.975,0.95,1.0,0.9875,0.9791666666666666,0.9958333333333333,-0.012499999999999978,-0.04166666666666665,0.016666666666666698,282.6,279.2,285.8,5.85,5.716666666666666,5.975,0.9777777777777779,0.9511111111111111,1.0,,,,0.0,0.0,0.0,0.9375,0.9,0.975
Qwen2.5-7B-Instruct,star,silence,silence,cheap_talk,pd,5,0.428125,0.203125,0.7036718749999995,0.4,0.1625,0.725,0.4375,0.20833333333333334,0.7170833333333329,-0.03749999999999999,-0.11260416666666666,0.058333333333333334,147.4,125.6,169.8,2.8833333333333333,2.3083333333333327,3.508333333333333,0.808888888888889,0.671111111111111,0.9199999999999999,,,,0.0,0.0,0.0,0.25,0.0125,0.5881249999999995
Qwen2.5-7B-Instruct,star,silence,silence,cheap_talk,sh,5,0.996875,0.990625,1.0,1.0,1.0,1.0,0.9958333333333333,0.9875,1.0,0.004166666666666674,0.0,0.012500000000000022,287.0,285.0,288.0,5.991666666666666,5.975,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.9875,0.9625,1.0
Qwen3-4B,cycle,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,counterfactual,counterfactual,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,counterfactual,counterfactual,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_business,framing_business,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_business,framing_business,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_business_context[cheap_talk],framing_business_context,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_business_context[cheap_talk],framing_business_context,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_business_context[no_comm],framing_business_context,no_comm,pd,5,0.17671239030850416,0.06737503712717133,0.3804710759374411,,,,,,,,,,,,,,,,,,,,,,0.121875,0.065625,0.2125,0.0125,0.0,0.0375
Qwen3-4B,cycle,framing_business_context[no_comm],framing_business_context,no_comm,sh,5,0.9903225806451612,0.9774193548387096,1.0,,,,,,,,,,,,,,,,,,,,,,0.01875,0.009375,0.028125,0.9125,0.8625,0.9625
Qwen3-4B,cycle,framing_competitive,framing_competitive,cheap_talk,pd,5,0.01875,0.003125,0.04070312499999993,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B,cycle,framing_competitive,framing_competitive,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_competitive_context[no_comm],framing_competitive_context,no_comm,pd,5,0.08767348478723691,0.05571455520521734,0.120982900800388,,,,,,,,,,,,,,,,,,,,,,0.121875,0.0375,0.234375,0.0,0.0,0.0
Qwen3-4B,cycle,framing_competitive_context[no_comm],framing_competitive_context,no_comm,sh,5,0.8865670821114369,0.7991477272727273,0.9711693548387096,,,,,,,,,,,,,,,,,,,,,,0.1125,0.0125,0.25625,0.5875,0.275,0.875
Qwen3-4B,cycle,framing_team,framing_team,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_team,framing_team,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_team_context[cheap_talk],framing_team_context,cheap_talk,pd,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_team_context[cheap_talk],framing_team_context,cheap_talk,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,cycle,framing_team_context[no_comm],framing_team_context,no_comm,pd,5,0.9102040816326531,0.7306122448979592,1.0,,,,,,,,,,,,,,,,,,,,,,0.046875,0.0,0.140625,0.8125,0.4375,1.0
Qwen3-4B,cycle,framing_team_context[no_comm],framing_team_context,no_comm,sh,5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.00625,0.0,0.01875,0.975,0.925,1.0
Qwen3-4B,cycle,no_comm,no_comm,no_comm,pd,5,0.04708782848591076,0.0188558223746903,0.07498761196874404,,,,,,,,,,,,,,,,,,,,,,0.109375,0.059375,0.159375,0.0,0.0,0.0
Qwen3-4B,cycle,no_comm,no_comm,no_comm,sh,5,0.9548668032786886,0.9252049180327869,0.9804815573770492,,,,,,,,,,,,,,,,,,,,,,0.128125,0.01875,0.31875,0.6375,0.4,0.825
Qwen3-4B,cycle,no_sense,no_sense,cheap_talk,pd,5,0.95,0.915625,0.984375,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.85,0.7365625000000001,0.9625
Qwen3-4B,cycle,no_sense,no_sense,cheap_talk,sh,5,0.990625,0.971875,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9625,0.8875,1.0
Qwen3-4B,cycle,silence,silence,cheap_talk,pd,5,0.8730158730158731,0.6190476190476191,1.0,,,,,,,,,,,,,,,,,,,,,,0.003125,0.0,0.009375,0.8,0.4,1.0
Qwen3-4B,cycle,silence,silence,cheap_talk,sh,5,0.990625,0.984375,0.996875,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9625,0.9375,0.9875
Qwen3-4B,star,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,counterfactual,counterfactual,cheap_talk,pd,5,0.996875,0.990625,1.0,1.0,1.0,1.0,0.9958333333333332,0.9875,1.0,0.004166666666666674,0.0,0.012500000000000022,191.4,190.2,192.0,4.008333333333334,4.0,4.025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875,0.9625,1.0
Qwen3-4B,star,counterfactual,counterfactual,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_business,framing_business,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_business,framing_business,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_business_context[cheap_talk],framing_business_context,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_business_context[cheap_talk],framing_business_context,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_business_context[no_comm],framing_business_context,no_comm,pd,5,0.24984359191255745,0.045942006269592474,0.5641110613524407,0.22333333333333333,0.016666666666666666,0.5366666666666667,0.2576271891236502,0.04982994760547845,0.5724393326592516,-0.03429385579031685,-0.05774515339732731,0.0030021141649048733,95.6,69.8,139.0,1.9291666666666667,1.4708333333333332,2.7458333333333336,0.9442261904761905,0.9004166666666666,0.9779761904761906,,,,0.1,0.046875,0.140625,0.15,0.0,0.45
Qwen3-4B,star,framing_business_context[no_comm],framing_business_context,no_comm,sh,5,0.8489061241252942,0.639120476408612,0.9827586206896551,0.8282142857142857,0.6112053571428572,0.9857142857142858,0.8553646934460888,0.6443181818181818,0.9860465116279069,-0.02715040773180306,-0.07424343098761702,0.007792207792207817,201.4,113.8,257.22999999999996,4.095833333333333,2.283333333333333,5.320833333333334,0.9300542005420054,0.8556097560975611,0.9944444444444445,,,,0.140625,0.046875,0.2875,0.55,0.2625,0.8125
Qwen3-4B,star,framing_competitive,framing_competitive,cheap_talk,pd,5,0.00625,0.0,0.01875,0.0,0.0,0.0,0.008333333333333333,0.0,0.025,-0.008333333333333333,-0.025,0.0,97.6,96.0,100.8,1.9916666666666665,1.975,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B,star,framing_competitive,framing_competitive,cheap_talk,sh,5,0.984375,0.962421875,1.0,0.975,0.925,1.0,0.9875,0.9708333333333334,1.0,-0.0125,-0.050000000000000024,0.012500000000000022,283.2,276.57500000000005,288.0,5.8625,5.612291666666667,6.0,0.9822222222222223,0.9466666666666665,1.0,,,,0.0,0.0,0.0,0.95,0.8871875,1.0
Qwen3-4B,star,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_competitive_context[no_comm],framing_competitive_context,no_comm,pd,5,0.06985116475903642,0.034015195791934544,0.1080562305823003,0.046753246753246755,0.0,0.10389610389610389,0.07507421864227892,0.03604451363662573,0.1219540473665606,-0.02832097188903218,-0.08172567488016146,0.039937709455545235,79.4,74.6,85.2,1.4875,1.4333333333333331,1.5583333333333333,0.9433381628513473,0.8943842364532019,0.9885714285714287,,,,0.1,0.08125,0.121875,0.0,0.0,0.0
Qwen3-4B,star,framing_competitive_context[no_comm],framing_competitive_context,no_comm,sh,5,0.8130515770249401,0.71271901590825,0.9193011879804333,0.8299450549450549,0.7346153846153847,0.9252747252747253,0.8082506729749571,0.7023076923076923,0.9170360551431601,0.021694381970097786,-0.03216470697912903,0.09161350844277676,138.8,80.6,197.20999999999998,2.966666666666667,1.8250000000000004,4.108333333333333,0.7877414489368949,0.6294871794871795,0.9107770155208484,,,,0.21875,0.11875,0.35,0.2625,0.05,0.475
Qwen3-4B,star,framing_team,framing_team,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_team,framing_team,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_team_context[cheap_talk],framing_team_context,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_team_context[cheap_talk],framing_team_context,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,framing_team_context[no_comm],framing_team_context,no_comm,pd,5,0.962962962962963,0.888888888888889,1.0,0.9538461538461538,0.8615384615384615,1.0,0.9658536585365853,0.897560975609756,1.0,-0.012007504690431502,-0.03602251407129451,0.0,181.2,159.6,192.0,3.7541666666666673,3.2625,4.0,0.9882352941176471,0.9647058823529411,1.0,,,,0.03125,0.0,0.09375,0.9,0.7,1.0
Qwen3-4B,star,framing_team_context[no_comm],framing_team_context,no_comm,sh,5,0.9840757808499745,0.9713773681515617,0.9967741935483871,0.9616666666666667,0.9116666666666667,1.0,0.9915780141843971,0.9830673758865247,1.0,-0.02991134751773048,-0.07991134751773048,0.00861702127659566,274.0,263.4,284.4,5.620833333333333,5.324999999999999,5.916666666666666,0.9586580086580087,0.9086580086580087,0.9954545454545455,,,,0.0125,0.003125,0.021875,0.9,0.825,0.975
Qwen3-4B,star,no_comm,no_comm,no_comm,pd,5,0.036803856136447904,0.00967741935483871,0.0639302929180571,0.054551282051282055,0.0125,0.0966025641025641,0.03091787439613527,0.008695652173913044,0.05314009661835749,0.023633407655146786,0.002051282051282052,0.057137681159420285,86.4,79.8,92.60999999999999,1.9458333333333335,1.7916666666666667,2.1083333333333334,0.9213595706618962,0.8567441860465117,0.9846153846153847,,,,0.05625,0.040625,0.078125,0.0,0.0,0.0
Qwen3-4B,star,no_comm,no_comm,no_comm,sh,5,0.9552590420332356,0.9085923753665689,0.9967741935483871,0.9514285714285714,0.8942857142857144,1.0,0.9562659846547314,0.9127877237851661,0.9956521739130434,-0.004837413226160025,-0.020723419802703667,0.010690537084398977,209.8,160.8,259.6,4.345833333333333,3.3125,5.395833333333333,0.951641743387792,0.9035450481613538,0.9953488372093023,,,,0.13125,0.034296875000000004,0.240625,0.625,0.4125,0.8375
Qwen3-4B,star,no_sense,no_sense,cheap_talk,pd,5,0.921875,0.85,0.990625,0.9875,0.9625,1.0,0.9,0.8125,0.9875,0.0875,0.012500000000000022,0.175,178.4,165.8,190.2,4.154166666666667,4.025,4.329166666666667,0.9022222222222223,0.8177777777777777,0.9866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.4875,0.9625
Qwen3-4B,star,no_sense,no_sense,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
Qwen3-4B,star,silence,silence,cheap_talk,pd,5,0.7,0.4,1.0,0.675,0.35,1.0,0.7083333333333333,0.41666666666666663,1.0,-0.03333333333333333,-0.08333333333333333,0.0,168.8,145.6,192.0,3.35,2.7,4.0,0.9022222222222223,0.8044444444444444,1.0,,,,0.0,0.0,0.0,0.6125,0.225,1.0
Qwen3-4B,star,silence,silence,cheap_talk,sh,5,0.9875,0.9625,1.0,0.975,0.925,1.0,0.9916666666666666,0.975,1.0,-0.016666666666666673,-0.050000000000000024,0.0,283.6,274.8,288.0,5.858333333333333,5.575000000000001,6.0,0.9733333333333334,0.9199999999999999,1.0,,,,0.0,0.0,0.0,0.95,0.85,1.0
gemma-2-2b-it,cycle,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,pd,5,0.9768719789956117,0.9607086197778953,0.9902168164992068,,,,,,,,,,,,,,,,,,,,,,0.05,0.025,0.08125,0.75,0.6375,0.8625
gemma-2-2b-it,cycle,baseline_cheap_talk,baseline_cheap_talk,cheap_talk,sh,5,0.3379789062917039,0.2566248561108245,0.4195336348219332,,,,,,,,,,,,,,,,,,,,,,0.078125,0.053125,0.10625,0.025,0.0,0.05
gemma-2-2b-it,cycle,counterfactual,counterfactual,cheap_talk,pd,5,0.04756944444444444,0.025297619047619048,0.07296626984126983,,,,,,,,,,,,,,,,,,,,,,0.0125,0.00625,0.015625,0.0,0.0,0.0
gemma-2-2b-it,cycle,counterfactual,counterfactual,cheap_talk,sh,5,0.3783695533563328,0.29419724173822537,0.5247823860727087,,,,,,,,,,,,,,,,,,,,,,0.0375,0.025,0.053125,0.0375,0.0,0.1125
